slug,label,seed,layer,depth_norm,relational,anisotropy_base,anisotropy_ft,ceiling,headroom_used,saturation_class
gpt2,GPT-2-124M,43,12,1.0,0.016785077732262,0.984241317483143,0.969161927959864,0.04659675455699297,0.36021988852747244,both
gpt2,GPT-2-124M,44,0,0.0,0.0003957746081675,0.7157875192246256,0.7160123624810271,0.5682001182943472,0.0006965408760483136,neither
gpt2,GPT-2-124M,44,1,0.08333333333333333,0.0069529593168392,0.7438785076895214,0.7373748068782155,0.5187466854322631,0.013403380709884272,neither
gpt2,GPT-2-124M,44,2,0.16666666666666666,0.0232379764449824,0.6686348649970697,0.6455836261343793,0.685781508868551,0.03388539373615073,neither
gpt2,GPT-2-124M,44,3,0.25,0.0091263011631837,0.6539019975857802,0.6546383746953348,0.6914596277188851,0.013198603067096238,neither
gpt2,GPT-2-124M,44,4,0.3333333333333333,0.0127019906570318,0.6440157448937833,0.6377959417202715,0.7181883133859451,0.017686156151925456,neither
gpt2,GPT-2-124M,44,5,0.4166666666666667,0.0126285173557745,0.6566351470547547,0.6616983833029133,0.681666469642332,0.018525947685824475,neither
gpt2,GPT-2-124M,44,6,0.5,0.0178521298905725,0.6333537628160005,0.6465138650062203,0.720132372177779,0.02479006718804379,neither
gpt2,GPT-2-124M,44,7,0.5833333333333334,0.0171000278834869,0.6285421848298868,0.6365997971797308,0.7348580179903823,0.023269839159203,neither
gpt2,GPT-2-124M,44,8,0.6666666666666666,0.0182406572872348,0.6436956454993992,0.6435136017220547,0.7127907527785461,0.02559047969706463,neither
gpt2,GPT-2-124M,44,9,0.75,0.0288466152252577,0.6676425730446534,0.6462453896601991,0.6861120372951476,0.04204359296621499,neither
gpt2,GPT-2-124M,44,10,0.8333333333333334,0.0459715534089177,0.7220160992656262,0.6783578312265467,0.5996260695078272,0.0766670359189872,neither
gpt2,GPT-2-124M,44,11,0.9166666666666666,0.0364816764193441,0.82806436631948,0.7937953431974457,0.3781402904830743,0.09647656527882482,neither
gpt2,GPT-2-124M,44,12,1.0,0.0141690336331056,0.9851804359151872,0.9724870942038342,0.04233246988097861,0.3347084087685661,both
gptneo,GPT-Neo-125M,42,0,0.0,5.640770995778003e-05,0.9265313162980158,0.9265388423379972,0.146929841363987,0.0003839091462573766,neither
gptneo,GPT-Neo-125M,42,1,0.08333333333333333,0.0013603118937798,0.9855019061535856,0.9841532283033348,0.03034486554307947,0.04482840406224955,both
gptneo,GPT-Neo-125M,42,2,0.16666666666666666,0.0010325635241737,0.9950475418901203,0.9940149811903976,0.010937476919482103,0.0944060071417817,both
gptneo,GPT-Neo-125M,42,3,0.25,0.0005598615989531,0.996903802811041,0.9963440753012116,0.006752121887747542,0.0829163940255625,both
gptneo,GPT-Neo-125M,42,4,0.3333333333333333,0.0008770884584594,0.9967215153603914,0.9958449419852204,0.0074335426543881145,0.11799064043059518,both
gptneo,GPT-Neo-125M,42,5,0.4166666666666667,0.0010233601274896,0.9961100175701556,0.9950875456357788,0.00880243679406556,0.11625873055737594,both
gptneo,GPT-Neo-125M,42,6,0.5,0.0010514403986981,0.9954856808091306,0.9944363256054928,0.010077993585376643,0.10433033021808623,both
gptneo,GPT-Neo-125M,42,7,0.5833333333333334,0.0009512698165301,0.9951654947141404,0.9942191344379314,0.010615370847928185,0.08961249024246387,both
gptneo,GPT-Neo-125M,42,8,0.6666666666666666,0.0010379561685253,0.9934369467725356,0.9924547763317368,0.01410827689572769,0.07357072562416302,both
gptneo,GPT-Neo-125M,42,9,0.75,0.0015158811042928,0.9908008554908788,0.989384368292866,0.01981477621625527,0.07650255989513675,both
gptneo,GPT-Neo-125M,42,10,0.8333333333333334,0.0040887861694954,0.9830960787948292,0.9792325310103118,0.0376713901948591,0.10853823414388844,both
gptneo,GPT-Neo-125M,42,11,0.9166666666666666,0.007834605990654,0.9679879142676604,0.9607992194199776,0.07121286631236201,0.1100167202411002,both
gptneo,GPT-Neo-125M,42,12,1.0,0.0658627059750393,0.6244092518011156,0.6400985815770286,0.7354921666218559,0.08954916036366407,neither
gptneo,GPT-Neo-125M,43,0,0.0,5.3914280827204135e-05,0.9270291268348908,0.9270418276971206,0.14592904546798868,0.0003694554477095575,neither
gptneo,GPT-Neo-125M,43,1,0.08333333333333333,0.0015544904359662,0.9855551346628412,0.9840038189420056,0.030441046395153326,0.05106560450608223,both
gptneo,GPT-Neo-125M,43,2,0.16666666666666666,0.000899197317061,0.9950719210859488,0.9941727337943136,0.010755345119737747,0.08360469209033858,both
gptneo,GPT-Neo-125M,43,3,0.25,0.0004943692057269,0.9969186850460452,0.996424529681796,0.006656785272158849,0.07426545780206187,both
gptneo,GPT-Neo-125M,43,4,0.3333333333333333,0.0007826506080044,0.9967423020155154,0.9959603348106674,0.0072973631738171285,0.10725115214390633,both
gptneo,GPT-Neo-125M,43,5,0.4166666666666667,0.0008925873345953,0.9961319249188556,0.9952403318889856,0.008627743192158754,0.10345548247269573,both
gptneo,GPT-Neo-125M,43,6,0.5,0.0009106190193873,0.9955086453494866,0.994600400036024,0.009890954614489411,0.09206583741202495,both
gptneo,GPT-Neo-125M,43,7,0.5833333333333334,0.0008325422877524,0.9951955516105996,0.9943689804018488,0.010435467987551461,0.07978006245101275,both
gptneo,GPT-Neo-125M,43,8,0.6666666666666666,0.0008783032549259,0.9934955676060668,0.992673723276324,0.013830709117609197,0.06350384838964246,both
gptneo,GPT-Neo-125M,43,9,0.75,0.0013025379485566,0.9909123794971928,0.9897072988729688,0.019380321629838382,0.06720930505875522,both
gptneo,GPT-Neo-125M,43,10,0.8333333333333334,0.00367184288372,0.9833089301049922,0.9798509439954396,0.0368401258995682,0.09966966165452322,both
gptneo,GPT-Neo-125M,43,11,0.9166666666666666,0.0066558564691721,0.968339276985428,0.9624272953165448,0.0692334276980272,0.09613645735124794,both
gptneo,GPT-Neo-125M,43,12,1.0,0.0664910268664705,0.628847654332203,0.652081347851486,0.719070997816311,0.0924679580575378,neither
gptneo,GPT-Neo-125M,44,0,0.0,5.466805340574335e-05,0.9268186252919796,0.9268242136164236,0.1463571610915969,0.00037352496453200274,neither
gptneo,GPT-Neo-125M,44,1,0.08333333333333333,0.0010832290838841,0.9855561735943896,0.9845073943472012,0.029936432058409124,0.036184308195799895,both
gptneo,GPT-Neo-125M,44,2,0.16666666666666666,0.0007717093970642,0.9950725960415056,0.9943009657207624,0.010626438237732128,0.07262164234146028,both
gptneo,GPT-Neo-125M,44,3,0.25,0.0004309146630624,0.9969193533633158,0.9964895334242808,0.0065911132124033545,0.0653781310039542,both
gptneo,GPT-Neo-125M,44,4,0.3333333333333333,0.0007633024670331,0.9967316793548708,0.9959699943031382,0.007298326341991013,0.10458596002229027,both
gptneo,GPT-Neo-125M,44,5,0.4166666666666667,0.000870755675604,0.9961180922555346,0.9952497292113648,0.00863217853310061,0.10087322363236984,both
gptneo,GPT-Neo-125M,44,6,0.5,0.0009727172887013,0.9954946553740396,0.9945260313408272,0.00997931328513324,0.09747336924980732,both
gptneo,GPT-Neo-125M,44,7,0.5833333333333334,0.0008851602902508,0.9951697519339578,0.994292440112617,0.010537807953425071,0.083998521719415,both
gptneo,GPT-Neo-125M,44,8,0.6666666666666666,0.0009692939589991,0.9934436583423144,0.9925339329479492,0.014022408709736256,0.06912464035697981,both
gptneo,GPT-Neo-125M,44,9,0.75,0.0014758157734022,0.9908300932404014,0.9894434567106438,0.01972645004895468,0.07481405776202518,both
gptneo,GPT-Neo-125M,44,10,0.8333333333333334,0.0039251230814256,0.9831556735368208,0.9794230141381656,0.03742131232501367,0.10489004360229011,both
gptneo,GPT-Neo-125M,44,11,0.9166666666666666,0.0075406906625982,0.9681023088912452,0.961182967659792,0.0707147234489629,0.1066353694791801,both
gptneo,GPT-Neo-125M,44,12,1.0,0.0651181789897198,0.6258504308510482,0.6402039339682054,0.7339456351807464,0.08872343654402054,neither
opt125m,OPT-125M,42,0,0.0,0.0023074483115689,0.2828618335502385,0.2812621676152368,1.4358759988345247,0.0016069969227438968,neither
opt125m,OPT-125M,42,1,0.08333333333333333,0.0170585359144169,0.4403496495103966,0.4571431052513194,1.102507245238284,0.015472493253983153,neither
opt125m,OPT-125M,42,2,0.16666666666666666,0.0141523995867992,0.4688608328565974,0.4650507678524807,1.066088399290922,0.013275071369515194,neither
opt125m,OPT-125M,42,3,0.25,0.0196026149042163,0.4644221140907471,0.455670782613559,1.0799071032956942,0.018152130719755827,neither
opt125m,OPT-125M,42,4,0.3333333333333333,0.0222763771769528,0.4703845000822363,0.4592163774660748,1.070399122451689,0.020811281240524573,neither
opt125m,OPT-125M,42,5,0.4166666666666667,0.0275448526562355,0.4812396208529744,0.4682526219724552,1.0505077571745705,0.02622051333568418,neither
opt125m,OPT-125M,42,6,0.5,0.026705195985538,0.4722344469543039,0.4745559497469417,1.0532096032987543,0.025356012613153872,neither
opt125m,OPT-125M,42,7,0.5833333333333334,0.0321481876860077,0.4760162032587449,0.4908546375534494,1.0331291591878058,0.031117297774540587,neither
opt125m,OPT-125M,42,8,0.6666666666666666,0.0375105238484756,0.4725688819040078,0.480150418786561,1.047280699309431,0.03581706783406756,neither
opt125m,OPT-125M,42,9,0.75,0.0487293835406769,0.4660011909202448,0.4738190552918038,1.0601797537879514,0.0459633221315254,neither
opt125m,OPT-125M,42,10,0.8333333333333334,0.0610749431948463,0.4605893725807484,0.4846010096193612,1.0548096177998905,0.05790139013164831,neither
opt125m,OPT-125M,42,11,0.9166666666666666,0.0889794545231531,0.4835537536449726,0.5132185481400878,1.0032276982149395,0.08869317970534087,neither
opt125m,OPT-125M,42,12,1.0,0.1026727169890956,0.494333286247916,0.5482565525413647,0.9574101612107193,0.10724005358294714,neither
opt125m,OPT-125M,43,0,0.0,0.002446780410395,0.2868765890316668,0.2851462596389052,1.427977151329428,0.001713459076090314,neither
opt125m,OPT-125M,43,1,0.08333333333333333,0.0081546867372922,0.4421486695948512,0.4468728403777913,1.1109784900273576,0.007340094169682253,neither
opt125m,OPT-125M,43,2,0.16666666666666666,0.019177204652319,0.4717763390112284,0.4580099393419544,1.0702137216468173,0.01791904202350313,neither
opt125m,OPT-125M,43,3,0.25,0.0392312640886553,0.4680228252433737,0.4316605740569826,1.1003166006996439,0.03565452349233832,neither
opt125m,OPT-125M,43,4,0.3333333333333333,0.0434907864423603,0.4742356985785843,0.4339417166445483,1.0918225847768674,0.03983319913761298,neither
opt125m,OPT-125M,43,5,0.4166666666666667,0.0491510590983313,0.4855738477182942,0.4409483659955877,1.073477786286118,0.045786750062502816,neither
opt125m,OPT-125M,43,6,0.5,0.0489012098035885,0.4775015287526455,0.43613487008885,1.0863636011585047,0.045013667386720205,neither
opt125m,OPT-125M,43,7,0.5833333333333334,0.0387943177139889,0.4821831655513969,0.4594120351820635,1.0584047992665395,0.036653573132768145,neither
opt125m,OPT-125M,43,8,0.6666666666666666,0.035504316208788,0.4809470573485526,0.4797225129058845,1.0393304297455628,0.03416075888154239,neither
opt125m,OPT-125M,43,9,0.75,0.0412441716634044,0.4753037306735761,0.4830612027488679,1.041635066577556,0.03959560597255826,neither
opt125m,OPT-125M,43,10,0.8333333333333334,0.0572773424039383,0.4717675829259213,0.5152519069842997,1.012980510089779,0.056543380483067625,neither
opt125m,OPT-125M,43,11,0.9166666666666666,0.0808225976545881,0.4947837134133273,0.5421104447048911,0.9631058418817816,0.08391870772652715,neither
opt125m,OPT-125M,43,12,1.0,0.0969692734656721,0.5060468955904801,0.5782594274600972,0.9156936769494228,0.10589706569637924,neither
opt125m,OPT-125M,44,0,0.0,0.0025761766928871,0.2861081599717461,0.2841432515081612,1.4297485885200927,0.0018018389481703596,neither
opt125m,OPT-125M,44,1,0.08333333333333333,0.011962776205646,0.4406575182435491,0.4516192892218845,1.1077231925345665,0.010799427407739051,neither
opt125m,OPT-125M,44,2,0.16666666666666666,0.0200367038086266,0.4703294511532855,0.4587233846730142,1.0709471641737003,0.018709329908059576,neither
opt125m,OPT-125M,44,3,0.25,0.0306135848398442,0.4669378889181501,0.4429749307982217,1.090087180283628,0.028083611470303596,neither
opt125m,OPT-125M,44,4,0.3333333333333333,0.034562164995663,0.4731495481895805,0.4459544309158579,1.0808960208945617,0.03197547620450945,neither
opt125m,OPT-125M,44,5,0.4166666666666667,0.0382591051305632,0.4837426861418417,0.4572282688246602,1.059029045033498,0.03612658718850627,neither
opt125m,OPT-125M,44,6,0.5,0.0426892151736106,0.4757413781339241,0.4495752206425289,1.0746834012235469,0.039722596557282025,neither
opt125m,OPT-125M,44,7,0.5833333333333334,0.036965345217417,0.4809819982536892,0.4714665002570035,1.0475515014893073,0.035287377436682824,neither
opt125m,OPT-125M,44,8,0.6666666666666666,0.0371781618277324,0.4798518976892579,0.4856448855263703,1.0345032167843717,0.035938179045296954,neither
opt125m,OPT-125M,44,9,0.75,0.0467189432317954,0.4739584546541974,0.4799372189747869,1.0461043263710157,0.04465992736486004,neither
opt125m,OPT-125M,44,10,0.8333333333333334,0.0615124844419048,0.4711153933691956,0.5079494041686149,1.0209352024621894,0.0602511151477147,neither
opt125m,OPT-125M,44,11,0.9166666666666666,0.0824732010163821,0.495197038291379,0.5258986609673166,0.9789043007413043,0.0842505247488716,neither
opt125m,OPT-125M,44,12,1.0,0.0935304931970595,0.5075946517662527,0.5592849564913627,0.9331203917423847,0.10023411129448485,neither
smollm2135m,SmolLM2-135M,42,0,0.0,0.0010239068510552,0.1666363031282331,0.1657450598712744,1.6676186370004924,0.0006139934085270706,neither
smollm2135m,SmolLM2-135M,42,1,0.03333333333333333,0.005026691077371,0.3551334049143065,0.3505599761200225,1.2943066189656711,0.003883694175486808,neither
smollm2135m,SmolLM2-135M,42,2,0.06666666666666667,0.0042913778987818,0.5704543261185946,0.5665238146997769,0.8630218591816285,0.004972501974458855,neither
smollm2135m,SmolLM2-135M,42,3,0.1,0.0044529573500471,0.5818831589689387,0.5781221440456509,0.8399946969854103,0.0053011731693401905,neither
smollm2135m,SmolLM2-135M,42,4,0.13333333333333333,0.0037635514161511,0.5861193849232019,0.5860886879356156,0.8277919271411825,0.004546494466488333,neither
smollm2135m,SmolLM2-135M,42,5,0.16666666666666666,0.0041571058233941,0.580163147577644,0.5814170821651206,0.8384197702572354,0.0049582631169571055,neither
smollm2135m,SmolLM2-135M,42,6,0.2,0.0052974687061368,0.5874248890865382,0.586660459760246,0.8259146511532159,0.006414063122309309,neither
